Case ID;Activity;Resource;Start;Complete;Variant;Variant index
travel permit 8934;Start trip;EMPLOYEE;04-03-2018 20:00:00;04-03-2018 20:00:00;Variant 10;10
travel permit 8934;End trip;EMPLOYEE;06-03-2018 20:00:00;06-03-2018 20:00:00;Variant 10;10
travel permit 8934;Send Reminder;UNDEFINED;01-05-2018 1:00:05;01-05-2018 1:00:05;Variant 10;10
travel permit 8934;Send Reminder;UNDEFINED;01-07-2018 0:01:15;01-07-2018 0:01:15;Variant 10;10
travel permit 3496;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;07-02-2018 6:43:45;07-02-2018 6:43:45;Variant 1;1
travel permit 3496;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;07-02-2018 6:43:55;07-02-2018 6:43:55;Variant 1;1
travel permit 3496;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;08-02-2018 3:43:35;08-02-2018 3:43:35;Variant 1;1
travel permit 3496;Start trip;EMPLOYEE;24-03-2018 20:00:00;24-03-2018 20:00:00;Variant 1;1
travel permit 3496;End trip;EMPLOYEE;27-03-2018 19:00:00;27-03-2018 19:00:00;Variant 1;1
travel permit 3496;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;28-03-2018 11:26:19;28-03-2018 11:26:19;Variant 1;1
travel permit 3496;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;28-03-2018 11:27:09;28-03-2018 11:27:09;Variant 1;1
travel permit 3496;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;29-03-2018 2:55:29;29-03-2018 2:55:29;Variant 1;1
travel permit 3496;Request Payment;UNDEFINED;03-04-2018 2:28:44;03-04-2018 2:28:44;Variant 1;1
travel permit 3496;Payment Handled;UNDEFINED;05-04-2018 12:30:52;05-04-2018 12:30:52;Variant 1;1
travel permit 26971;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;07-02-2018 7:27:22;07-02-2018 7:27:22;Variant 7;7
travel permit 26971;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;07-02-2018 7:27:24;07-02-2018 7:27:24;Variant 7;7
travel permit 26971;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;12-02-2018 6:07:28;12-02-2018 6:07:28;Variant 7;7
travel permit 26971;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;19-02-2018 10:18:40;19-02-2018 10:18:40;Variant 7;7
travel permit 26971;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;19-02-2018 10:19:07;19-02-2018 10:19:07;Variant 7;7
travel permit 26971;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;21-02-2018 11:00:49;21-02-2018 11:00:49;Variant 7;7
travel permit 26971;Request Payment;UNDEFINED;23-02-2018 16:07:06;23-02-2018 16:07:06;Variant 7;7
travel permit 26971;Payment Handled;UNDEFINED;01-03-2018 13:31:26;01-03-2018 13:31:26;Variant 7;7
travel permit 26971;Start trip;EMPLOYEE;18-03-2018 20:00:00;18-03-2018 20:00:00;Variant 7;7
travel permit 26971;End trip;EMPLOYEE;21-03-2018 20:00:00;21-03-2018 20:00:00;Variant 7;7
travel permit 26971;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;28-03-2018 11:24:12;28-03-2018 11:24:12;Variant 7;7
travel permit 26971;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;28-03-2018 11:24:16;28-03-2018 11:24:16;Variant 7;7
travel permit 26971;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;29-03-2018 5:06:12;29-03-2018 5:06:12;Variant 7;7
travel permit 26971;Request Payment;UNDEFINED;29-03-2018 16:01:54;29-03-2018 16:01:54;Variant 7;7
travel permit 26971;Payment Handled;UNDEFINED;05-04-2018 12:30:52;05-04-2018 12:30:52;Variant 7;7
travel permit 2376;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;07-02-2018 10:04:45;07-02-2018 10:04:45;Variant 1;1
travel permit 2376;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;07-02-2018 10:04:47;07-02-2018 10:04:47;Variant 1;1
travel permit 2376;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-02-2018 6:05:43;09-02-2018 6:05:43;Variant 1;1
travel permit 2376;Start trip;EMPLOYEE;06-03-2018 20:00:00;06-03-2018 20:00:00;Variant 1;1
travel permit 2376;End trip;EMPLOYEE;07-03-2018 20:00:00;07-03-2018 20:00:00;Variant 1;1
travel permit 2376;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;13-03-2018 12:05:45;13-03-2018 12:05:45;Variant 1;1
travel permit 2376;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;13-03-2018 12:05:48;13-03-2018 12:05:48;Variant 1;1
travel permit 2376;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;14-03-2018 9:46:30;14-03-2018 9:46:30;Variant 1;1
travel permit 2376;Request Payment;UNDEFINED;15-03-2018 4:44:52;15-03-2018 4:44:52;Variant 1;1
travel permit 2376;Payment Handled;UNDEFINED;19-03-2018 13:30:54;19-03-2018 13:30:54;Variant 1;1
travel permit 3071;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;07-02-2018 12:12:19;07-02-2018 12:12:19;Variant 1;1
travel permit 3071;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;07-02-2018 12:12:21;07-02-2018 12:12:21;Variant 1;1
travel permit 3071;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-02-2018 6:03:20;09-02-2018 6:03:20;Variant 1;1
travel permit 3071;Start trip;EMPLOYEE;29-06-2018 18:00:00;29-06-2018 18:00:00;Variant 1;1
travel permit 3071;End trip;EMPLOYEE;06-07-2018 18:00:00;06-07-2018 18:00:00;Variant 1;1
travel permit 3071;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;13-07-2018 3:27:12;13-07-2018 3:27:12;Variant 1;1
travel permit 3071;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;13-07-2018 3:27:16;13-07-2018 3:27:16;Variant 1;1
travel permit 3071;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;16-07-2018 7:46:31;16-07-2018 7:46:31;Variant 1;1
travel permit 3071;Request Payment;UNDEFINED;16-07-2018 11:31:13;16-07-2018 11:31:13;Variant 1;1
travel permit 3071;Payment Handled;UNDEFINED;19-07-2018 11:32:03;19-07-2018 11:32:03;Variant 1;1
travel permit 3081;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;07-02-2018 12:28:33;07-02-2018 12:28:33;Variant 1;1
travel permit 3081;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;12-02-2018 6:12:21;12-02-2018 6:12:21;Variant 1;1
travel permit 3081;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;13-02-2018 4:15:30;13-02-2018 4:15:30;Variant 1;1
travel permit 3081;Start trip;EMPLOYEE;24-03-2018 20:00:00;24-03-2018 20:00:00;Variant 1;1
travel permit 3081;End trip;EMPLOYEE;28-03-2018 19:00:00;28-03-2018 19:00:00;Variant 1;1
travel permit 3081;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;04-04-2018 9:32:49;04-04-2018 9:32:49;Variant 1;1
travel permit 3081;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;04-04-2018 10:35:51;04-04-2018 10:35:51;Variant 1;1
travel permit 3081;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;05-04-2018 4:30:42;05-04-2018 4:30:42;Variant 1;1
travel permit 3081;Request Payment;UNDEFINED;10-04-2018 2:44:01;10-04-2018 2:44:01;Variant 1;1
travel permit 3081;Payment Handled;UNDEFINED;12-04-2018 12:31:11;12-04-2018 12:31:11;Variant 1;1
travel permit 3514;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;07-02-2018 13:04:14;07-02-2018 13:04:14;Variant 1;1
travel permit 3514;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;07-02-2018 13:04:16;07-02-2018 13:04:16;Variant 1;1
travel permit 3514;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;08-02-2018 12:34:47;08-02-2018 12:34:47;Variant 1;1
travel permit 3514;Start trip;EMPLOYEE;07-04-2018 19:00:00;07-04-2018 19:00:00;Variant 1;1
travel permit 3514;End trip;EMPLOYEE;11-04-2018 19:00:00;11-04-2018 19:00:00;Variant 1;1
travel permit 3514;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;17-04-2018 9:19:08;17-04-2018 9:19:08;Variant 1;1
travel permit 3514;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;17-04-2018 9:51:52;17-04-2018 9:51:52;Variant 1;1
travel permit 3514;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;24-04-2018 11:46:51;24-04-2018 11:46:51;Variant 1;1
travel permit 3514;Request Payment;UNDEFINED;26-04-2018 2:17:17;26-04-2018 2:17:17;Variant 1;1
travel permit 3514;Payment Handled;UNDEFINED;30-04-2018 12:31:11;30-04-2018 12:31:11;Variant 1;1
travel permit 42214;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;08-02-2018 4:58:24;08-02-2018 4:58:24;Variant 1;1
travel permit 42214;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;08-02-2018 4:58:26;08-02-2018 4:58:26;Variant 1;1
travel permit 42214;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;08-02-2018 6:35:58;08-02-2018 6:35:58;Variant 1;1
travel permit 42214;Start trip;EMPLOYEE;13-02-2018 20:00:00;13-02-2018 20:00:00;Variant 1;1
travel permit 42214;End trip;EMPLOYEE;14-02-2018 20:00:00;14-02-2018 20:00:00;Variant 1;1
travel permit 42214;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;20-02-2018 8:36:17;20-02-2018 8:36:17;Variant 1;1
travel permit 42214;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;20-02-2018 8:42:18;20-02-2018 8:42:18;Variant 1;1
travel permit 42214;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;22-02-2018 6:27:00;22-02-2018 6:27:00;Variant 1;1
travel permit 42214;Request Payment;UNDEFINED;23-02-2018 6:23:29;23-02-2018 6:23:29;Variant 1;1
travel permit 42214;Payment Handled;UNDEFINED;26-02-2018 13:31:27;26-02-2018 13:31:27;Variant 1;1
travel permit 42224;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;08-02-2018 7:34:43;08-02-2018 7:34:43;Variant 1;1
travel permit 42224;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;08-02-2018 7:34:46;08-02-2018 7:34:46;Variant 1;1
travel permit 42224;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;13-02-2018 6:51:22;13-02-2018 6:51:22;Variant 1;1
travel permit 42224;Start trip;EMPLOYEE;03-06-2018 18:00:00;03-06-2018 18:00:00;Variant 1;1
travel permit 42224;End trip;EMPLOYEE;07-06-2018 18:00:00;07-06-2018 18:00:00;Variant 1;1
travel permit 42224;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;22-06-2018 6:09:11;22-06-2018 6:09:11;Variant 1;1
travel permit 42224;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;22-06-2018 7:37:39;22-06-2018 7:37:39;Variant 1;1
travel permit 42224;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;27-06-2018 4:56:13;27-06-2018 4:56:13;Variant 1;1
travel permit 42224;Request Payment;UNDEFINED;27-06-2018 6:13:52;27-06-2018 6:13:52;Variant 1;1
travel permit 42224;Payment Handled;UNDEFINED;28-06-2018 11:31:35;28-06-2018 11:31:35;Variant 1;1
travel permit 8974;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;08-02-2018 8:38:41;08-02-2018 8:38:41;Variant 7;7
travel permit 8974;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;08-02-2018 8:38:43;08-02-2018 8:38:43;Variant 7;7
travel permit 8974;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-02-2018 6:06:02;09-02-2018 6:06:02;Variant 7;7
travel permit 8974;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;14-02-2018 7:06:17;14-02-2018 7:06:17;Variant 7;7
travel permit 8974;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;14-02-2018 7:07:47;14-02-2018 7:07:47;Variant 7;7
travel permit 8974;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;14-02-2018 7:13:46;14-02-2018 7:13:46;Variant 7;7
travel permit 8974;Request Payment;UNDEFINED;15-02-2018 4:34:05;15-02-2018 4:34:05;Variant 7;7
travel permit 8974;Payment Handled;UNDEFINED;19-02-2018 13:31:34;19-02-2018 13:31:34;Variant 7;7
travel permit 8974;Start trip;EMPLOYEE;26-05-2018 18:00:00;26-05-2018 18:00:00;Variant 7;7
travel permit 8974;End trip;EMPLOYEE;31-05-2018 18:00:00;31-05-2018 18:00:00;Variant 7;7
travel permit 8974;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;06-06-2018 2:48:03;06-06-2018 2:48:03;Variant 7;7
travel permit 8974;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;06-06-2018 3:24:40;06-06-2018 3:24:40;Variant 7;7
travel permit 8974;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;06-06-2018 3:42:52;06-06-2018 3:42:52;Variant 7;7
travel permit 8974;Request Payment;UNDEFINED;07-06-2018 3:33:54;07-06-2018 3:33:54;Variant 7;7
travel permit 8974;Payment Handled;UNDEFINED;11-06-2018 11:31:18;11-06-2018 11:31:18;Variant 7;7
travel permit 31447;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;08-02-2018 10:01:41;08-02-2018 10:01:41;Variant 7;7
travel permit 31447;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;08-02-2018 10:01:53;08-02-2018 10:01:53;Variant 7;7
travel permit 31447;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;13-02-2018 4:14:25;13-02-2018 4:14:25;Variant 7;7
travel permit 31447;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;21-03-2018 7:42:43;21-03-2018 7:42:43;Variant 7;7
travel permit 31447;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;21-03-2018 7:42:51;21-03-2018 7:42:51;Variant 7;7
travel permit 31447;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;22-03-2018 5:21:11;22-03-2018 5:21:11;Variant 7;7
travel permit 31447;Request Payment;UNDEFINED;22-03-2018 5:34:45;22-03-2018 5:34:45;Variant 7;7
travel permit 31447;Payment Handled;UNDEFINED;26-03-2018 12:31:14;26-03-2018 12:31:14;Variant 7;7
travel permit 31447;Start trip;EMPLOYEE;06-04-2018 19:00:00;06-04-2018 19:00:00;Variant 7;7
travel permit 31447;End trip;EMPLOYEE;16-04-2018 19:00:00;16-04-2018 19:00:00;Variant 7;7
travel permit 31447;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;19-04-2018 11:53:32;19-04-2018 11:53:32;Variant 7;7
travel permit 31447;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;19-04-2018 11:53:34;19-04-2018 11:53:34;Variant 7;7
travel permit 31447;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;23-04-2018 7:14:41;23-04-2018 7:14:41;Variant 7;7
travel permit 31447;Request Payment;UNDEFINED;24-04-2018 3:19:50;24-04-2018 3:19:50;Variant 7;7
travel permit 31447;Payment Handled;UNDEFINED;26-04-2018 12:30:55;26-04-2018 12:30:55;Variant 7;7
travel permit 55307;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;08-02-2018 10:13:57;08-02-2018 10:13:57;Variant 1;1
travel permit 55307;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;08-02-2018 10:14:13;08-02-2018 10:14:13;Variant 1;1
travel permit 55307;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-02-2018 6:05:19;09-02-2018 6:05:19;Variant 1;1
travel permit 55307;Start trip;EMPLOYEE;19-02-2018 20:00:00;19-02-2018 20:00:00;Variant 1;1
travel permit 55307;End trip;EMPLOYEE;24-02-2018 20:00:00;24-02-2018 20:00:00;Variant 1;1
travel permit 55307;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;26-02-2018 5:52:13;26-02-2018 5:52:13;Variant 1;1
travel permit 55307;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;05-03-2018 13:00:24;05-03-2018 13:00:24;Variant 1;1
travel permit 55307;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;07-03-2018 7:00:03;07-03-2018 7:00:03;Variant 1;1
travel permit 55307;Request Payment;UNDEFINED;08-03-2018 6:40:21;08-03-2018 6:40:21;Variant 1;1
travel permit 55307;Payment Handled;UNDEFINED;12-03-2018 13:31:15;12-03-2018 13:31:15;Variant 1;1
travel permit 42235;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;08-02-2018 11:20:54;08-02-2018 11:20:54;Variant 1;1
travel permit 42235;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;08-02-2018 11:21:01;08-02-2018 11:21:01;Variant 1;1
travel permit 42235;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-02-2018 6:04:58;09-02-2018 6:04:58;Variant 1;1
travel permit 42235;Start trip;EMPLOYEE;16-04-2018 19:00:00;16-04-2018 19:00:00;Variant 1;1
travel permit 42235;End trip;EMPLOYEE;19-04-2018 19:00:00;19-04-2018 19:00:00;Variant 1;1
travel permit 42235;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;26-04-2018 9:39:26;26-04-2018 9:39:26;Variant 1;1
travel permit 42235;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;26-04-2018 9:53:11;26-04-2018 9:53:11;Variant 1;1
travel permit 42235;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;01-05-2018 3:10:39;01-05-2018 3:10:39;Variant 1;1
travel permit 42235;Request Payment;UNDEFINED;05-05-2018 15:56:22;05-05-2018 15:56:22;Variant 1;1
travel permit 42235;Payment Handled;UNDEFINED;14-05-2018 11:31:22;14-05-2018 11:31:22;Variant 1;1
travel permit 3250;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;08-02-2018 14:13:46;08-02-2018 14:13:46;Variant 9;9
travel permit 3250;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;08-02-2018 14:13:51;08-02-2018 14:13:51;Variant 9;9
travel permit 3250;Permit APPROVED by BUDGET OWNER;BUDGET OWNER;09-02-2018 4:32:20;09-02-2018 4:32:20;Variant 9;9
travel permit 3250;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;13-02-2018 3:36:01;13-02-2018 3:36:01;Variant 9;9
travel permit 3250;Start trip;EMPLOYEE;25-04-2018 19:00:00;25-04-2018 19:00:00;Variant 9;9
travel permit 3250;End trip;EMPLOYEE;04-05-2018 19:00:00;04-05-2018 19:00:00;Variant 9;9
travel permit 3250;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;08-05-2018 8:23:45;08-05-2018 8:23:45;Variant 9;9
travel permit 3250;Declaration REJECTED by ADMINISTRATION;ADMINISTRATION;08-05-2018 10:54:11;08-05-2018 10:54:11;Variant 9;9
travel permit 3250;Declaration REJECTED by EMPLOYEE;EMPLOYEE;14-05-2018 7:19:24;14-05-2018 7:19:24;Variant 9;9
travel permit 3250;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;14-05-2018 16:52:24;14-05-2018 16:52:24;Variant 9;9
travel permit 3250;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;14-05-2018 16:52:29;14-05-2018 16:52:29;Variant 9;9
travel permit 3250;Declaration APPROVED by BUDGET OWNER;BUDGET OWNER;17-05-2018 7:54:27;17-05-2018 7:54:27;Variant 9;9
travel permit 3250;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;22-05-2018 3:06:24;22-05-2018 3:06:24;Variant 9;9
travel permit 3250;Request Payment;UNDEFINED;22-05-2018 4:58:21;22-05-2018 4:58:21;Variant 9;9
travel permit 3250;Payment Handled;UNDEFINED;24-05-2018 11:31:07;24-05-2018 11:31:07;Variant 9;9
travel permit 64198;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;09-02-2018 4:39:46;09-02-2018 4:39:46;Variant 1;1
travel permit 64198;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-02-2018 5:07:09;09-02-2018 5:07:09;Variant 1;1
travel permit 64198;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-02-2018 6:05:10;09-02-2018 6:05:10;Variant 1;1
travel permit 64198;Start trip;EMPLOYEE;17-02-2018 20:00:00;17-02-2018 20:00:00;Variant 1;1
travel permit 64198;End trip;EMPLOYEE;21-02-2018 20:00:00;21-02-2018 20:00:00;Variant 1;1
travel permit 64198;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;23-02-2018 4:52:54;23-02-2018 4:52:54;Variant 1;1
travel permit 64198;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;23-02-2018 5:11:20;23-02-2018 5:11:20;Variant 1;1
travel permit 64198;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;07-03-2018 6:59:54;07-03-2018 6:59:54;Variant 1;1
travel permit 64198;Request Payment;UNDEFINED;13-03-2018 4:08:42;13-03-2018 4:08:42;Variant 1;1
travel permit 64198;Payment Handled;UNDEFINED;15-03-2018 13:31:15;15-03-2018 13:31:15;Variant 1;1
travel permit 3540;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;09-02-2018 5:42:29;09-02-2018 5:42:29;Variant 10;10
travel permit 3540;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-02-2018 5:43:06;09-02-2018 5:43:06;Variant 10;10
travel permit 3540;Permit APPROVED by BUDGET OWNER;BUDGET OWNER;09-02-2018 6:04:08;09-02-2018 6:04:08;Variant 10;10
travel permit 3540;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;16-02-2018 1:15:26;16-02-2018 1:15:26;Variant 10;10
travel permit 3540;Start trip;EMPLOYEE;10-06-2018 18:00:00;10-06-2018 18:00:00;Variant 10;10
travel permit 3540;End trip;EMPLOYEE;13-06-2018 18:00:00;13-06-2018 18:00:00;Variant 10;10
travel permit 3540;Send Reminder;UNDEFINED;01-08-2018 0:00:31;01-08-2018 0:00:31;Variant 10;10
travel permit 3540;Send Reminder;UNDEFINED;01-10-2018 1:00:49;01-10-2018 1:00:49;Variant 10;10
travel permit 8560;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;09-02-2018 6:42:10;09-02-2018 6:42:10;Variant 1;1
travel permit 8560;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-02-2018 6:42:17;09-02-2018 6:42:17;Variant 1;1
travel permit 8560;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;13-02-2018 6:44:30;13-02-2018 6:44:30;Variant 1;1
travel permit 8560;Start trip;EMPLOYEE;17-03-2018 20:00:00;17-03-2018 20:00:00;Variant 1;1
travel permit 8560;End trip;EMPLOYEE;21-03-2018 20:00:00;21-03-2018 20:00:00;Variant 1;1
travel permit 8560;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;27-03-2018 8:36:15;27-03-2018 8:36:15;Variant 1;1
travel permit 8560;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;27-03-2018 11:10:55;27-03-2018 11:10:55;Variant 1;1
travel permit 8560;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;29-03-2018 5:01:51;29-03-2018 5:01:51;Variant 1;1
travel permit 8560;Request Payment;UNDEFINED;29-03-2018 8:56:22;29-03-2018 8:56:22;Variant 1;1
travel permit 8560;Payment Handled;UNDEFINED;05-04-2018 12:30:52;05-04-2018 12:30:52;Variant 1;1
travel permit 3134;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;09-02-2018 7:44:30;09-02-2018 7:44:30;Variant 7;7
travel permit 3134;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-02-2018 7:44:45;09-02-2018 7:44:45;Variant 7;7
travel permit 3134;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-02-2018 10:12:12;09-02-2018 10:12:12;Variant 7;7
travel permit 3134;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;15-02-2018 6:03:35;15-02-2018 6:03:35;Variant 7;7
travel permit 3134;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;15-02-2018 6:03:48;15-02-2018 6:03:48;Variant 7;7
travel permit 3134;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;15-02-2018 6:10:52;15-02-2018 6:10:52;Variant 7;7
travel permit 3134;Request Payment;UNDEFINED;18-02-2018 1:14:58;18-02-2018 1:14:58;Variant 7;7
travel permit 3134;Payment Handled;UNDEFINED;22-02-2018 13:30:41;22-02-2018 13:30:41;Variant 7;7
travel permit 3134;Start trip;EMPLOYEE;01-04-2018 19:00:00;01-04-2018 19:00:00;Variant 7;7
travel permit 3134;End trip;EMPLOYEE;12-04-2018 19:00:00;12-04-2018 19:00:00;Variant 7;7
travel permit 3134;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;16-04-2018 9:54:42;16-04-2018 9:54:42;Variant 7;7
travel permit 3134;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;16-04-2018 10:00:57;16-04-2018 10:00:57;Variant 7;7
travel permit 3134;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;17-04-2018 7:02:13;17-04-2018 7:02:13;Variant 7;7
travel permit 3134;Request Payment;UNDEFINED;18-04-2018 12:35:47;18-04-2018 12:35:47;Variant 7;7
travel permit 3134;Payment Handled;UNDEFINED;23-04-2018 12:31:11;23-04-2018 12:31:11;Variant 7;7
travel permit 62739;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;09-02-2018 8:58:50;09-02-2018 8:58:50;Variant 7;7
travel permit 62739;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;09-02-2018 8:58:54;09-02-2018 8:58:54;Variant 7;7
travel permit 62739;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;13-02-2018 4:12:28;13-02-2018 4:12:28;Variant 7;7
travel permit 62739;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;19-02-2018 10:04:01;19-02-2018 10:04:01;Variant 7;7
travel permit 62739;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;19-02-2018 10:04:28;19-02-2018 10:04:28;Variant 7;7
travel permit 62739;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;19-02-2018 10:41:12;19-02-2018 10:41:12;Variant 7;7
travel permit 62739;Request Payment;UNDEFINED;20-02-2018 9:53:14;20-02-2018 9:53:14;Variant 7;7
